id,id_contract,time,amount,consumption
22742,342,2,33.6666129862,1958
22743,343,6,60.6600483464,1973
22744,344,35,17.7512012821,745
22745,345,23,49.1070316981,803
22746,346,28,8.58338077338,433
22747,347,28,84.8207091642,52
22748,348,13,102.917423766,338
22749,349,6,55.8793622754,1920
22750,350,32,176.909597032,1869
22751,351,10,99.610444381,1250
22752,352,30,119.665444196,1420
22753,353,29,53.8749471363,825
22754,354,19,331.173608224,1410
22755,355,30,26.5758434066,799
22756,356,29,8.10624813803,783
22757,357,24,2.56066863574,894
22758,358,17,97.4903673708,1694
22759,359,13,73.8457222432,1765
22760,360,6,2.31363228141,380
22761,361,17,34.6631766143,761
22762,362,5,2.09616362112,1436
22763,363,4,18.0837455348,1651
22764,364,33,1.03604910679,818
22765,365,9,123.42445488,1992
22766,366,23,39.8835125623,1797
22767,367,30,0.0548943962354,714
22768,368,13,39.521358419,1963
22769,369,26,20.2992885023,1065
22770,370,25,132.952329568,1475
22771,371,3,31.0987209455,170
22772,372,31,163.515735522,398
22773,373,17,73.2172904884,648
22774,374,23,32.6934223385,854
22775,375,9,1.8803138968,1854
22776,376,6,73.246961462,1194
22777,377,32,74.3585376125,861
22778,378,26,165.74298962,1755
22779,379,10,182.095860035,1621
22780,380,3,10.2786584139,1499
22781,381,22,189.569227257,264
22782,382,5,17.9027501473,1342
22783,383,26,98.6443668894,388
22784,384,34,29.9497969144,46
22785,385,26,63.1402368925,834
22786,386,3,185.183711214,202
22787,387,33,52.218478644,250
22788,388,27,30.6880250731,174
22789,389,16,5.96476019829,474
22790,390,6,302.129818784,1411
22791,391,18,57.3877043788,828
22792,392,17,31.7964426995,909
22793,393,23,71.9617687488,1556
22794,394,10,97.318654176,1196
22795,395,3,56.2589867207,1226
22796,396,15,61.3964678387,683
22797,397,15,79.7735139829,544
22798,398,4,18.7760214985,852
22799,399,11,48.9733540049,231
22800,400,14,22.5373136909,1653
22801,401,3,58.0410138162,1963
22802,402,7,131.874685937,928
22803,403,7,125.025228411,910
22804,404,22,36.0638496895,875
22805,405,31,40.0791998024,357
22806,406,20,81.0647343343,786
22807,407,31,13.1626179487,1535
22808,408,19,16.8476437529,1032
22809,409,16,48.1107075332,1569
22810,410,23,156.34322741,1124
22811,411,24,2.38702822142,1448
22812,412,6,39.3654092133,1081
22813,413,2,82.1820307728,230
22814,414,29,1.36943394929,1992
22815,415,30,78.2542630971,721
22816,416,34,55.0724391063,344
22817,417,18,122.182005112,1174
22818,418,21,37.2828738142,1069
22819,419,25,47.7476136672,1655
22820,420,10,18.2815140789,704
22821,421,10,15.4101207262,1493
22822,422,10,115.406769705,355
22823,423,4,38.3967506619,156
22824,424,25,78.7437331041,750
22825,425,8,123.211846968,227
22826,426,6,3.71944750449,1265
22827,427,30,79.3890132049,351
22828,428,13,55.7184398435,79
22829,429,31,41.7965762073,1789
22830,430,14,23.3125973404,592
22831,431,20,184.647389441,346
22832,432,2,29.9015235601,1348
22833,433,32,56.6814641636,1066
22834,434,16,86.5287116848,881
22835,435,22,31.2885540248,1081
22836,436,14,196.159522465,1329
22837,437,3,78.5906490438,1233
22838,438,4,9.42952305198,221
22839,439,1,265.143628201,64
22840,440,29,0.780109697747,617
22841,441,36,64.4657319988,1029
22842,442,32,137.696695381,444
22843,443,30,57.0585933531,1767
22844,444,19,127.295715197,981
22845,445,15,120.226450742,660
22846,446,26,12.8773873728,1013
22847,447,8,40.7569712322,922
22848,448,6,3.05639604901,702
22849,449,26,61.9708458204,1041
22850,450,35,146.129676397,1325
22851,451,28,114.682497134,477
22852,452,35,114.050585174,1751
22853,453,34,21.2527857743,1644
22854,454,32,48.5502252787,1236
22855,455,4,3.00716310759,1087
22856,456,19,3.75837024749,703
22857,457,26,61.9686718328,1786
22858,458,13,295.507621559,1470
22859,459,3,16.1421956976,197
22860,460,28,11.2871723621,93
22861,461,3,185.374316197,616
22862,462,17,15.3848214858,1983
22863,463,5,58.3753714179,320
22864,464,8,19.657072694,1947
22865,465,36,67.6427887757,346
22866,466,32,36.6640267587,1759
22867,467,13,147.548424677,751
22868,468,13,108.040668957,394
22869,469,5,73.2592365705,292
22870,470,4,178.586391875,1072
22871,471,36,133.503771018,1779
22872,472,1,13.5551921335,1768
22873,473,15,51.236904668,180
22874,474,12,37.3576292848,754
22875,475,36,70.2804288209,1699
22876,476,30,16.3720662026,1129
22877,477,8,64.3375615678,453
22878,478,1,83.7680753475,646
22879,479,5,241.078711651,1547
22880,480,16,43.9737925078,1018
22881,481,1,2.52800782847,67
22882,482,19,7.69341422895,1272
22883,483,25,241.522864167,1855
22884,484,1,9.43295586709,1601
22885,485,16,31.49964868,1619
22886,486,4,143.273263715,1308
22887,487,35,30.8796875234,1069
22888,488,33,147.981812308,250
22889,489,19,81.7304408795,199
22890,490,7,154.946614568,387
22891,491,28,16.8400957807,81
22892,492,28,55.8298978663,765
22893,493,29,60.7607802899,101
22894,494,7,20.9577098777,994
22895,495,24,11.4546823758,277
22896,496,32,51.1581654579,318
22897,497,18,42.5067147873,1808
22898,498,14,65.5579832874,76
22899,499,27,19.3676820897,1497
22900,500,31,56.745214969,1131
22901,501,32,57.8099842337,708
22902,502,34,64.0205201248,486
22903,503,19,4.52992267836,1697
22904,504,9,186.732238455,265
22905,505,18,45.2406128982,1484
22906,506,6,6.73178100084,1343
22907,507,11,97.0415897929,896
22908,508,4,113.623428413,1411
22909,509,12,143.150808668,1342
22910,510,28,70.1722838073,419
22911,511,16,0.404278129935,1728
22912,512,4,44.1493150288,286
22913,513,19,42.3270574732,1852
22914,514,30,228.553568747,1965
22915,515,31,10.3796957093,1109
22916,516,6,106.138150722,1235
22917,517,26,297.050522177,155
22918,518,36,16.5627781574,716
22919,519,4,88.7111058839,1852
22920,520,20,42.8539981214,99
22921,521,36,90.4795195751,1530
22922,522,21,74.2401137074,350
22923,523,26,221.243592416,809
22924,524,34,144.090528311,369
22925,525,26,5.13071344438,47
22926,526,9,24.4840689546,378
22927,527,27,93.1002553979,1696
22928,528,5,271.304083803,61
22929,529,9,193.893579918,1337
22930,530,12,27.1025415729,1025
22931,531,35,16.8495889334,961
22932,532,16,81.0895724164,377
22933,533,17,2.13196398373,1039
22934,534,34,47.8027949953,582
22935,535,20,15.8518728388,496
22936,536,3,198.838154451,426
22937,537,21,57.4061342195,268
22938,538,27,62.7167881185,26
22939,539,3,18.8554232558,963
22940,540,17,218.647208963,869
22941,541,24,66.560961128,284
22942,542,17,159.681726445,631
22943,543,25,28.7184882813,1381
22944,544,32,0.493895069138,1718
22945,545,4,277.565870115,1627
22946,546,21,82.4638243293,823
22947,547,16,90.7895061751,1193
22948,548,21,25.5852813557,1982
22949,549,27,8.22750529315,121
22950,550,16,53.7660965498,1964
22951,551,7,68.1034774766,848
22952,552,22,58.1389116419,1570
22953,553,12,44.4091782322,679
22954,554,14,8.20630328281,1184
22955,555,14,149.471622858,86
22956,556,24,147.38359954,659
22957,557,20,23.5888083867,9
22958,558,33,71.0156042656,908
22959,559,16,51.0553778741,1672
22960,560,19,13.8102710738,46
22961,561,11,72.1770440894,1956
22962,562,11,9.98808017651,1534
22963,563,35,92.7467666353,606
22964,564,35,41.4767773379,698
22965,565,17,99.8722971786,318
22966,566,36,259.378172038,287
22967,567,24,19.6764700134,1785
22968,568,4,112.888369541,405
22969,569,25,24.2521145887,565
22970,570,28,12.9125646046,320
22971,571,28,121.370622305,1382
22972,572,31,4.505424853,1174
22973,573,24,84.7515464436,1447
22974,574,28,5.00358539792,793
22975,575,26,18.5483810638,124
22976,576,10,0.113101064956,1941
22977,577,28,91.3135486318,299
22978,578,1,3.00062634127,10
22979,579,9,89.9502986202,1842
22980,580,10,82.3261600116,901
22981,581,27,66.2038329835,1710
22982,582,14,48.7397114807,94
22983,583,24,22.6066988541,4
22984,584,6,46.9470347185,1129
22985,585,7,31.8686925963,1010
22986,586,13,112.060319312,107
22987,587,23,14.2485459071,693
22988,588,22,196.418972748,1761
22989,589,7,170.487753491,804
22990,590,4,33.5025042138,1328
22991,591,2,25.6551584489,380
22992,592,15,116.659670142,1694
22993,593,10,128.769552341,358
22994,594,1,168.891078171,1669
22995,595,23,5.16415744276,1882
22996,596,11,12.6339677306,386
22997,597,3,18.2850701361,1614
22998,598,1,54.7312898578,828
22999,599,29,2.25289327964,877
23000,600,5,129.637329584,1619
23001,601,9,10.7910778222,392
23002,602,29,25.6775186367,1045
23003,603,33,2.16160662486,1708
23004,604,11,129.870801115,62
23005,605,7,3.51769658851,1547
23006,606,18,0.407371590756,202
23007,607,14,6.4389772663,912
23008,608,27,58.9990859299,1095
23009,609,12,12.3600654593,930
23010,610,9,62.8756275828,1078
23011,611,19,27.283928242,624
23012,612,22,42.9185319974,1636
23013,613,20,213.322929368,493
23014,614,16,133.323680372,991
23015,615,18,65.5560953489,695
23016,616,6,3.18505356199,144
23017,617,22,27.0234858428,1211
23018,618,27,43.7958081322,1607
23019,619,25,35.1933482608,534
23020,620,23,17.6030808715,1558
23021,621,3,108.409665858,673
23022,622,20,8.34117763965,1482
23023,623,7,163.640438526,454
23024,624,33,110.648162233,1406
23025,625,7,17.3159146014,1990
23026,626,6,62.1492981695,469
23027,627,11,88.6053328756,1430
23028,628,11,34.1592115358,56
23029,629,13,73.8329103743,777
23030,630,12,14.2287545602,328
23031,631,35,31.3249669419,1983
23032,632,21,20.532037609,1515
23033,633,11,149.696875668,217
23034,634,23,87.0309886305,1752
23035,635,3,7.78019614479,1506
23036,636,8,121.35014453,1574
23037,637,16,38.4392986951,615
23038,638,28,227.86235639,337
23039,639,5,65.9443693138,933
23040,640,15,45.9529044189,1042
23041,641,35,95.0646431412,415
23042,642,14,12.4210060109,195
23043,643,23,107.489803958,92
23044,644,1,21.549720029,309
23045,645,4,14.4932361929,1726
23046,646,30,81.0497258135,1462
23047,647,10,10.0330659426,1459
23048,648,3,37.5950302032,1075
23049,649,29,51.1342963356,575
23050,650,31,78.0373954879,1808
23051,651,2,11.3118547973,1870
23052,652,34,52.8561988368,1513
23053,653,28,132.542840161,751
23054,654,34,259.469949395,989
23055,655,32,77.0883134351,1886
23056,656,23,76.4008633137,62
23057,657,19,86.3115554942,108
23058,658,1,35.850788297,1700
23059,659,7,104.66118239,715
23060,660,30,22.6522285101,187
23061,661,4,15.1225027289,721
23062,662,17,62.9190740798,54
23063,663,35,2.28905838586,1251
23064,664,11,52.4691003109,515
23065,665,19,79.118054183,644
23066,666,34,25.5600814961,972
23067,667,23,41.2625387237,1578
23068,668,2,20.5163226613,504
23069,669,28,43.8565620751,949
23070,670,20,71.308886348,1620
23071,671,22,137.687003855,1584
23072,672,22,8.05892597115,749
23073,673,17,88.0382067938,1423
23074,674,13,143.579307129,315
23075,675,26,110.013424269,121
23076,676,28,42.7133039349,173
23077,677,7,64.2337604709,438
23078,678,5,2.61781975848,553
23079,679,4,133.513769884,1817
23080,680,7,83.3056121853,49
23081,681,4,52.6659316626,144
23082,682,7,286.072269025,840
23083,683,25,65.4049668021,1007
23084,684,23,29.3979291952,1936
23085,685,12,23.032264415,614
23086,686,13,82.3275803768,1402
23087,687,10,142.539292175,1906
23088,688,26,23.3292392339,1165
23089,689,35,18.985498677,1023
23090,690,34,191.442455196,299
23091,691,11,32.4136484319,1286
23092,692,29,25.5670172307,1250
23093,693,14,118.490000774,658
23094,694,4,16.8886582561,634
23095,695,27,68.5811548632,22
23096,696,9,22.6691117372,1195
23097,697,29,73.4163226838,1548
23098,698,16,26.6407853896,1526
23099,699,28,53.1505121939,853
23100,700,29,6.02634253269,525
23101,701,15,57.1188098768,995
23102,702,2,25.1407370655,1903
23103,703,25,92.743550061,1989
23104,704,21,119.11159198,530
23105,705,9,55.5771901013,1773
23106,706,21,2.85390657647,1634
23107,707,22,4.5107968373,403
23108,708,3,37.8517873678,1535
23109,709,4,158.707571826,859
23110,710,14,11.1142913459,1124
23111,711,1,2.87200653252,1728
23112,712,20,20.0829550574,805
23113,713,21,222.062978917,1242
23114,714,3,52.8602363817,1314
23115,715,18,8.02895755004,1529
23116,716,23,7.94220079531,1981
23117,717,15,12.9770281583,539
23118,718,27,23.5760657265,317
23119,719,26,133.120759377,1729
23120,720,15,20.899321986,284
23121,721,33,19.7350620831,824
23122,722,28,106.125459818,432
23123,723,36,157.682561546,1008
23124,724,31,439.508627375,925
23125,725,18,145.336817658,259
23126,726,6,190.422005795,1670
23127,727,19,34.2170598104,1150
23128,728,20,1.6488261154,1389
23129,729,11,56.2291324156,553
23130,730,3,0.635487164205,912
23131,731,6,237.389947978,338
23132,732,23,33.8045777986,380
23133,733,24,77.7368088274,6
23134,734,23,91.9377735666,455
23135,735,33,165.631625723,1800
23136,736,26,155.402036741,230
23137,737,26,38.1240294676,1808
23138,738,14,0.349134915415,1800
23139,739,20,20.6689865614,173
23140,740,26,16.5991936921,1823
23141,741,12,84.5589273397,392
23142,742,21,36.299499396,1140
23143,743,12,35.0977365757,334
23144,744,32,15.7684102991,1646
23145,745,15,122.246676356,860
23146,746,17,34.9984004729,648
23147,747,28,51.7481187744,970
23148,748,22,7.74663470816,1305
23149,749,30,107.062552451,1941
23150,750,3,16.601001461,1420
23151,751,2,6.4574625307,1748
23152,752,14,11.8228917532,1593
23153,753,21,12.9522108014,1616
23154,754,11,60.0536011118,575
23155,755,34,35.2891512459,1756
23156,756,5,22.6797079368,239
23157,757,5,155.17295596,1466
23158,758,33,12.9580307782,1341
23159,759,7,69.7644133553,1478
23160,760,19,46.2235594001,678
23161,761,8,14.0247567593,140
23162,762,7,138.910142374,1525
23163,763,2,11.355232626,192
23164,764,10,83.2232868014,1371
23165,765,20,26.6441398348,257
23166,766,25,9.54746717035,1230
23167,767,21,14.3479117241,1242
23168,768,8,8.54053040238,283
23169,769,35,18.5506292897,1157
23170,770,12,28.8405426099,1433
23171,771,26,99.8952068014,1278
23172,772,8,9.67186428642,1988
23173,773,18,27.3349107141,539
23174,774,31,97.1323215844,1358
23175,775,29,5.39289134631,237
23176,776,34,51.6419260005,1068
23177,777,10,1.58509202098,1111
23178,778,16,63.8450523419,1753
23179,779,18,203.187984078,840
23180,780,24,177.743892328,1629
23181,781,29,4.43921433723,949
23182,782,23,40.3461824879,945
23183,783,9,2.33085081113,1488
23184,784,16,17.2850681316,1121
23185,785,13,219.597479005,1794
23186,786,6,23.3062664577,1307
23187,787,7,8.05738042064,1041
23188,788,21,20.9883706005,1787
23189,789,28,77.6878820807,1905
23190,790,29,63.7014977316,1072
23191,791,31,126.080224533,1727
23192,792,14,34.918679583,1292
23193,793,11,13.5017631035,1747
23194,794,30,104.521973602,1039
23195,795,9,23.4152211534,665
23196,796,16,15.2288116108,633
23197,797,23,0.748294283272,1617
23198,798,22,182.915464882,979
23199,799,8,0.101098320899,433
23200,800,16,51.9889642874,877
23201,801,18,108.00226548,937
23202,802,17,78.7660499533,1206
23203,803,16,51.326326356,480
23204,804,22,3.36785658189,632
23205,805,23,72.6824392909,1521
23206,806,2,103.597091979,1857
23207,807,7,74.8115064916,360
23208,808,5,28.9946589885,852
23209,809,3,220.829828667,93
23210,810,21,32.5161394856,709
23211,811,9,28.7971388499,1444
23212,812,13,34.5130225796,1385
23213,813,7,58.7559997143,259
23214,814,3,81.9128269807,1490
23215,815,23,5.66205167866,568
23216,816,5,48.4525817028,1628
23217,817,1,53.4491290451,940
23218,818,2,2.72961227569,899
23219,819,5,125.924516414,509
23220,820,1,35.2965520142,1545
23221,821,3,12.8237831586,1927
23222,822,26,7.23718203319,1225
23223,823,27,20.4007796872,1617
23224,824,32,29.0796090638,1696
23225,825,32,108.942450576,1902
23226,826,36,34.4226098272,1123
23227,827,31,32.8133395912,615
23228,828,1,2.18671381722,1493
23229,829,30,118.742905396,1575
23230,830,11,29.9728556423,718
23231,831,15,45.9714004767,761
23232,832,6,22.204002387,1755
23233,833,14,164.99764178,510
23234,834,26,39.5059958356,936
23235,835,24,121.160829818,1191
23236,836,17,115.573855362,1147
23237,837,17,77.2094529571,839
23238,838,1,21.1118973418,1943
23239,839,19,18.7168736187,1353
23240,840,28,109.733424737,1268
23241,841,35,105.886176945,535
23242,842,2,12.1334493779,1462
23243,843,18,32.6080401449,1724
23244,844,10,63.7761701982,1580
23245,845,21,21.1373302995,22
23246,846,5,138.098814827,1014
23247,847,33,2.67813146257,145
23248,848,12,109.646283701,988
23249,849,3,89.3325602838,17
23250,850,34,14.7111515179,1582
23251,851,29,72.1577248854,521
23252,852,22,33.3442310304,1168
23253,853,18,26.4158696009,421
23254,854,7,124.091084759,796
23255,855,12,20.6644315312,720
23256,856,19,73.6753309565,1945
23257,857,34,82.4749630073,361
23258,858,12,156.626583395,926
23259,859,7,16.9419203957,516
23260,860,30,129.585732138,1745
23261,861,4,32.2276217407,752
23262,862,26,13.9289355313,1895
23263,863,29,11.4758845254,1919
23264,864,13,33.3135817702,1089
23265,865,20,1.46139479614,1441
23266,866,15,47.9251758331,1116
23267,867,19,241.621151006,636
23268,868,22,19.3995992442,1428
23269,869,14,98.5985844019,1336
23270,870,33,28.0194168772,1493
23271,871,3,161.584875547,321
23272,872,23,104.893414654,401
23273,873,35,30.3367012549,1621
23274,874,7,10.2620198201,1268
23275,875,9,72.6367422061,369
23276,876,22,41.2842332519,754
23277,877,6,172.891032985,1223
23278,878,31,24.7699918441,473
23279,879,34,44.4022711079,475
23280,880,27,27.1351890723,670
23281,881,20,21.1016317511,1730
23282,882,2,5.47526884441,1604
23283,883,30,46.2509002578,1340
23284,884,8,89.7932255,149
23285,885,5,36.307547531,1828
23286,886,20,125.457057305,1486
23287,887,10,0.551441037846,166
23288,888,25,52.1342960436,1584
23289,889,17,45.3893542784,1456
23290,890,10,170.839116356,1313
23291,891,9,7.76471208872,380
23292,892,30,79.5521551554,687
23293,893,20,30.2986619044,30
23294,894,34,37.664965877,1718
23295,895,8,149.071251652,190
23296,896,4,85.0993804438,1560
23297,897,10,45.6421681043,97
23298,898,36,95.7586310463,181
23299,899,3,6.42241183885,1878
23300,900,17,93.3141629545,231
23301,901,21,11.7479117232,1198
23302,902,7,15.4326934378,895
23303,903,27,29.6762103983,1433
23304,904,18,68.26451471,1439
23305,905,35,45.5130396894,366
23306,906,27,6.80180528481,1274
23307,907,21,102.364390759,1555
23308,908,6,25.950937941,1156
23309,909,35,115.948128533,1090
23310,910,21,116.682910181,1479
23311,911,31,42.0927602442,1612
23312,912,3,23.1196369368,473
23313,913,26,185.758644974,31
23314,914,34,53.3938358181,1919
23315,915,15,19.6372000626,861
23316,916,15,105.467507628,1936
23317,917,23,3.25797584889,1140
23318,918,30,77.88174989,220
23319,919,25,185.511597494,1349
23320,920,34,174.60356379,117
23321,921,15,138.49111197,1762
23322,922,9,273.490171435,900
23323,923,21,44.6144726159,370
23324,924,12,342.795159929,296
23325,925,11,2.20772491731,261
23326,926,26,3.63524001285,456
23327,927,7,41.0449653045,1429
23328,928,31,1.44461327436,760
23329,929,4,57.5034504588,787
23330,930,28,27.2355359151,1583
23331,931,35,119.766778187,997
23332,932,14,57.7746821269,1283
23333,933,13,31.8999939243,1029
23334,934,8,74.15230131,1500
23335,935,22,29.2371157467,1066
23336,936,16,88.0378297881,1298
23337,937,15,19.499770363,430
23338,938,32,175.948781001,347
23339,939,27,8.50731539753,1357
23340,940,8,143.538830895,1120
23341,941,24,228.914918853,1220
23342,942,3,36.6561564212,373
23343,943,10,8.32653079841,1957
23344,944,30,50.5381414846,1046
23345,945,2,167.699136932,1997
23346,946,17,2.38391671149,1179
23347,947,28,28.6600891641,1206
23348,948,31,111.503261111,1764
23349,949,15,15.2262026023,325
23350,950,29,60.4224390875,1046
23351,951,32,146.374238333,603
23352,952,25,185.567459294,765
23353,953,20,122.378785666,1015
23354,954,14,5.81710643605,321
23355,955,25,139.003916055,1110
23356,956,25,20.1536151383,456
23357,957,2,66.595551956,1698
23358,958,18,127.08309281,1433
23359,959,13,60.6123479133,186
23360,960,30,42.7209604743,1038
23361,961,19,93.4369899886,157
23362,962,20,32.8388207186,694
23363,963,6,64.4440937252,702
23364,964,10,48.385525795,37
23365,965,6,121.992944757,726
23366,966,27,2.96599532765,494
23367,967,25,39.1265578719,120
23368,968,17,24.659833224,475
23369,969,18,90.3574589161,1253
23370,970,25,35.8908437524,1339
23371,971,35,7.9680779755,772
23372,972,2,115.088151273,1811
23373,973,23,134.74862332,1281
23374,974,3,68.4199469061,622
23375,975,5,68.2486568801,1034
23376,976,35,22.7368460517,899
23377,977,26,181.249231875,1979
23378,978,20,59.6624468979,373
23379,979,29,40.1174112339,1303
23380,980,28,77.5377977352,1519
23381,981,22,24.4343223265,1054
23382,982,27,108.443753449,1055
23383,983,16,27.844162287,1819
23384,984,21,149.011004009,1570
23385,985,29,148.793701212,344
23386,986,19,54.5890525699,402
23387,987,31,52.1284586113,1597
23388,988,3,76.9628417433,426
23389,989,6,100.980660601,1984
23390,990,7,53.4004389315,972
23391,991,25,32.8980395309,1655
23392,992,32,0.64686869704,98
23393,993,25,139.703917442,1831
23394,994,28,9.60717989044,1680
23395,995,15,126.281461375,1124
23396,996,36,182.202459393,714
23397,997,6,323.130787637,1913
23398,998,22,27.1647803802,1310
23399,999,21,156.570209217,882
23400,1000,3,98.1668723451,718
23401,1001,6,35.0154155547,1646
23402,1002,6,24.2943786729,1167
23403,1003,25,89.0831811911,1217
23404,1004,1,11.3834952578,1766
23405,1005,33,20.5593938642,830
23406,1006,20,102.886009209,1990
23407,1007,19,39.0018451095,7
23408,1008,5,14.6438288234,1488
23409,1009,9,160.593500622,97
23410,1010,6,278.001373627,1071
23411,1011,34,229.249622943,192
23412,1012,15,36.9086010936,1252
23413,1013,21,2.57989235053,1069
23414,1014,27,4.88209584776,939
23415,1015,4,6.09678391406,1718
23416,1016,4,3.99975511359,1818
23417,1017,13,45.7729372098,1402
23418,1018,9,153.179972458,1922
23419,1019,2,39.5670722619,1323
23420,1020,1,9.38921752992,209
23421,1021,29,84.2812914351,1169
23422,1022,31,63.5897900593,1684
23423,1023,2,121.18881739,1210
23424,1024,25,217.576858599,961
23425,1025,28,33.8722126347,885
23426,1026,19,30.709011284,188
23427,1027,23,52.6280361109,1769
23428,1028,34,12.0294488948,55
23429,1029,31,73.2045916269,702
23430,1030,8,52.289896702,345
23431,1031,28,98.11148633,708
23432,1032,16,71.7517174984,1687
23433,1033,14,59.1151782127,171
23434,1034,22,37.5022961013,225
23435,1035,19,30.5004049734,282
23436,1036,10,14.4693222625,203
23437,1037,22,60.0130856098,1348
23438,1038,3,17.8686793312,1295
23439,1039,35,84.9706412741,794
23440,1040,9,176.118038498,1623
23441,1041,33,86.2812619516,1818
23442,1042,4,143.918910252,1561
23443,1043,19,12.8444979056,1798
23444,1044,11,0.340209471491,1140
23445,1045,21,390.97675491,1203
23446,1046,7,43.1357999508,1994
23447,1047,26,16.3645170966,1890
23448,1048,16,69.3901005201,1485
23449,1049,29,31.595643768,315
23450,1050,4,122.74425397,1728
23451,1051,36,32.9743522376,1038
23452,1052,14,38.846723354,259
23453,1053,19,186.386283209,1321
23454,1054,7,32.3824601638,1444
23455,1055,22,98.2114548019,1764
23456,1056,23,67.5220617709,238
23457,1057,16,69.6669096849,892
23458,1058,9,34.9308481909,1644
23459,1059,7,84.6796966739,637
23460,1060,17,10.3641693557,632
23461,1061,18,12.684247757,565
23462,1062,20,82.4642980222,925
23463,1063,18,36.9183183079,1344
23464,1064,4,87.1482644723,1812
23465,1065,19,4.00535404259,1883
23466,1066,2,119.675534523,1925
23467,1067,2,50.9544517841,913
23468,1068,23,79.4564979319,1871
23469,1069,33,52.4422152722,838
23470,1070,27,65.7896502622,1089
23471,1071,13,39.565769746,1106
23472,1072,11,218.850072806,475
23473,1073,21,143.484466735,269
23474,1074,19,376.121152268,1508
23475,1075,15,6.17180165309,1735
23476,1076,3,4.79913891254,34
23477,1077,2,20.2254434199,412
23478,1078,18,32.4859233062,1556
23479,1079,5,149.990441987,5
23480,1080,26,137.763571057,1008
23481,1081,21,38.1344668436,1306
23482,1082,20,102.783075527,1941
23483,1083,25,208.733837887,866
23484,1084,12,84.6740397848,922
23485,1085,20,18.2633784492,214
23486,1086,35,43.3746445453,1031
23487,1087,7,2.91827704306,774
23488,1088,21,29.3069205907,1945
23489,1089,29,83.8528946644,1620
23490,1090,30,6.56521139312,323
23491,1091,18,14.1298032614,572
23492,1092,14,190.186815357,221
23493,1093,27,70.8982349391,120
23494,1094,28,178.969610137,402
23495,1095,34,109.264990858,1805
23496,1096,16,35.5615292482,1225
23497,1097,32,103.388061112,714
23498,1098,27,313.660753762,817
23499,1099,32,6.03093605195,606
23500,1100,27,58.5558280292,1646
23501,1101,26,116.016474422,1599
23502,1102,11,50.551089676,1783
23503,1103,33,5.81178159716,1386
23504,1104,25,152.564657061,1307
23505,1105,29,56.4676940392,1738
23506,1106,29,31.7303846913,1382
23507,1107,25,38.0445401129,1238
23508,1108,6,27.3568718131,1321
23509,1109,26,29.1364105595,1055
23510,1110,1,2.3909889535,722
23511,1111,26,79.5622139571,430
23512,1112,26,377.773524781,952
23513,1113,31,113.435716333,135
23514,1114,13,24.6909329276,1323
23515,1115,32,21.9544054613,946
23516,1116,31,123.477201687,1023
23517,1117,1,34.0266466137,1263
23518,1118,30,6.86937097671,1193
23519,1119,7,177.469421914,879
23520,1120,32,52.0098738545,481
23521,1121,3,52.5854744417,164
23522,1122,34,23.9252488637,96
23523,1123,7,154.544754637,145
23524,1124,21,72.3661158204,318
23525,1125,34,1.65752476849,601
23526,1126,32,202.031701464,1217
23527,1127,6,50.9672669255,1029
23528,1128,27,2.22884567399,1941
23529,1129,1,40.4763768494,1026
23530,1130,26,73.1879983777,1420
23531,1131,26,20.7335047404,1154
23532,1132,17,106.370355738,1165
23533,1133,32,63.4403379835,1153
23534,1134,33,16.8638985865,68
23535,1135,34,109.768311609,1891
23536,1136,8,269.991665358,1329
23537,1137,13,21.6358875536,327
23538,1138,14,66.889993841,1375
23539,1139,15,11.6914441136,809
23540,1140,21,2.96081380578,1277
23541,1141,24,149.518777177,667
23542,1142,19,13.1571931956,397
23543,1143,14,24.4901236944,1973
23544,1144,14,45.252777327,1534
23545,1145,2,65.8735647095,1548
23546,1146,12,122.43976787,552
23547,1147,18,131.027682931,235
23548,1148,7,1.74129646675,1111
23549,1149,6,240.234017593,314
23550,1150,5,45.8924861616,647
23551,1151,34,13.0835010759,1092
23552,1152,2,186.412439811,290
23553,1153,28,16.829640818,814
23554,1154,28,76.2547826467,1596
23555,1155,27,79.0405879816,404
23556,1156,15,275.711467301,798
23557,1157,20,13.6505480522,284
23558,1158,19,181.011980323,1687
23559,1159,2,16.8939382639,1701
23560,1160,25,37.2953046817,165
23561,1161,11,17.1207408313,1532
23562,1162,2,25.6108142281,797
23563,1163,13,181.570784083,1476
23564,1164,34,51.2228827309,1852
23565,1165,23,48.4472567584,1748
23566,1166,8,24.1544408579,1697
23567,1167,20,9.21209279455,1022
23568,1168,3,35.0820028745,1221
23569,1169,35,7.63797365656,1813
23570,1170,30,88.739729615,190
23571,1171,27,21.5156551766,693
23572,1172,31,12.3084315565,1781
23573,1173,30,83.3556560613,165
23574,1174,34,4.71988572965,1179
23575,1175,27,56.994471051,886
23576,1176,3,21.0233963082,764
23577,1177,31,49.163942526,797
23578,1178,12,91.1561585684,1146
23579,1179,12,20.3098363027,731
23580,1180,36,225.455154053,1699
23581,1181,35,68.6415827368,1362
23582,1182,18,1.9823731509,840
23583,1183,24,34.2053183704,582
23584,1184,18,14.1837399131,154
23585,1185,23,19.6052199005,991
23586,1186,22,10.4591834308,893
23587,1187,22,54.1785846464,1980
23588,1188,7,12.2608249406,19
23589,1189,8,54.1405736814,595
23590,1190,21,34.3646464289,710
23591,1191,15,109.741630449,1517
23592,1192,25,48.5577012182,313
